,source,device,OS,test,price,booked,state,date_month,date_month_day
15712,Google,mobile,other,1,299,0,NY,March,Thu
15733,Facebook,desktop,windows,1,299,0,NY,March,Wed
15931,Google,desktop,windows,0,199,0,NJ,March,Thu
16251,Adwords,mobile,iOS,1,299,0,PA,March,Fri
16440,Bing,desktop,windows,0,199,0,NJ,March,Fri
16494,Facebook,mobile,iOS,1,299,0,NY,March,Fri
16745,Facebook,mobile,other,0,199,0,NY,March,Thu
16778,Google,mobile,iOS,1,299,0,NY,March,Thu
16780,Adwords,mobile,android,1,299,0,NY,March,Thu
16827,Google,mobile,other,1,299,0,NJ,March,Wed
16846,Google,desktop,windows,1,299,0,PA,March,Thu
16900,Facebook,desktop,windows,0,199,0,NY,March,Thu
17134,Adwords,desktop,mac,0,199,0,PA,March,Thu
17354,Bing,desktop,windows,0,199,0,NJ,March,Wed
17362,Facebook,mobile,other,0,199,0,NY,March,Fri
17530,Google,desktop,windows,0,199,0,NY,March,Fri
17600,Adwords,mobile,android,0,199,0,PA,March,Fri
18056,Unknown,mobile,android,0,199,0,NJ,March,Wed
18508,Facebook,mobile,iOS,1,299,0,NJ,March,Fri
18532,Facebook,desktop,windows,0,199,0,PA,March,Fri
18856,Unknown,desktop,windows,0,199,0,NJ,March,Fri
18865,Facebook,desktop,mac,0,199,0,NY,March,Fri
18980,Facebook,mobile,android,0,199,0,NY,March,Wed
19301,Bing,mobile,android,0,199,0,NY,March,Fri
19316,Unknown,mobile,iOS,1,299,0,NY,March,Thu
19589,Google,mobile,iOS,0,199,0,NJ,March,Wed
19712,Bing,mobile,android,1,299,0,PA,March,Fri
19767,Google,mobile,other,0,199,0,PA,March,Wed
19863,Google,mobile,iOS,0,199,0,NY,March,Fri
19994,Facebook,mobile,iOS,0,199,0,NY,March,Thu
20054,Adwords,desktop,windows,0,199,0,PA,March,Thu
20740,Google,mobile,other,0,199,0,PA,March,Fri
20800,Facebook,mobile,android,1,299,0,NJ,March,Thu
21083,Google,desktop,windows,0,199,0,NJ,March,Thu
21194,Facebook,mobile,android,1,299,0,PA,March,Fri
21324,Google,mobile,iOS,0,199,1,NY,March,Fri
21405,Facebook,mobile,iOS,0,199,1,NJ,March,Fri
21460,Google,desktop,windows,0,199,0,NY,March,Fri
21495,Adwords,mobile,iOS,1,299,0,NJ,March,Fri
21539,Google,desktop,windows,0,199,0,NJ,March,Fri
21639,Google,desktop,windows,0,199,0,NY,March,Fri
21714,Facebook,desktop,linux,0,199,0,NJ,March,Thu
21994,Facebook,mobile,android,1,299,0,NJ,March,Thu
22636,Google,mobile,iOS,0,199,0,NJ,March,Fri
22770,Adwords,mobile,iOS,1,299,0,NY,March,Wed
22881,Google,mobile,android,0,199,0,NY,March,Thu
22951,Google,mobile,android,1,299,0,NJ,March,Fri
23199,Facebook,mobile,iOS,1,299,0,NY,March,Fri
23416,Adwords,desktop,windows,0,199,0,NY,March,Thu
24084,Adwords,mobile,iOS,0,199,1,NY,March,Fri
24276,Google,desktop,windows,0,199,0,NJ,March,Fri
24313,Adwords,desktop,windows,0,199,0,PA,March,Fri
24645,Unknown,desktop,mac,0,199,0,PA,March,Fri
24698,Unknown,mobile,iOS,0,199,0,NJ,March,Thu
25053,Adwords,desktop,windows,0,199,0,PA,March,Fri
25366,Google,desktop,windows,0,199,0,NJ,March,Wed
25424,Google,desktop,windows,0,199,0,NJ,March,Thu
25445,Google,mobile,android,1,299,0,PA,March,Fri
25635,Facebook,mobile,other,1,299,0,PA,March,Thu
25745,Google,desktop,windows,0,199,0,NY,March,Fri
25861,Facebook,mobile,android,0,199,0,PA,March,Fri
25871,Other,mobile,android,1,299,0,NJ,March,Fri
25941,Unknown,desktop,windows,0,199,0,NY,March,Fri
25954,Adwords,desktop,windows,0,199,0,NY,March,Thu
26142,Facebook,desktop,windows,1,299,0,PA,March,Fri
26240,Bing,desktop,windows,1,299,0,NJ,March,Fri
26328,Google,desktop,windows,0,199,0,PA,March,Fri
26643,Bing,mobile,other,1,299,0,NJ,March,Thu
26803,Other,desktop,windows,0,199,0,NY,March,Thu
26824,Facebook,desktop,windows,1,299,0,NY,March,Thu
26893,Adwords,desktop,windows,0,199,0,NJ,March,Fri
26982,Unknown,mobile,iOS,0,199,0,PA,March,Fri
27104,Bing,mobile,android,0,199,1,NY,March,Fri
27286,Google,mobile,android,0,199,0,PA,March,Wed
27349,Google,mobile,iOS,1,299,0,NY,March,Thu
27363,Facebook,mobile,other,0,199,0,NY,March,Thu
27577,Bing,mobile,android,0,199,0,NY,March,Thu
27673,Adwords,mobile,iOS,0,199,0,NY,March,Fri
27760,Facebook,desktop,mac,0,199,0,NY,March,Thu
28026,Google,mobile,android,1,299,0,NY,March,Wed
28058,Adwords,desktop,mac,0,199,0,PA,March,Thu
28066,Google,desktop,windows,1,299,0,PA,March,Fri
28148,Google,mobile,iOS,0,199,0,NY,March,Fri
28522,Unknown,desktop,windows,0,199,0,PA,March,Wed
29712,Facebook,mobile,android,0,199,0,NY,March,Thu
29723,Unknown,desktop,windows,0,199,0,PA,March,Thu
29740,Facebook,desktop,windows,1,299,0,NJ,March,Fri
29938,Google,desktop,windows,1,299,0,NY,March,Fri
30017,Google,mobile,other,1,299,0,NJ,March,Fri
30045,Adwords,desktop,windows,0,199,0,NY,March,Thu
30060,Unknown,mobile,iOS,1,299,0,NY,March,Fri
30309,Google,mobile,other,0,199,0,NY,March,Fri
30449,Unknown,mobile,other,0,199,0,PA,March,Thu
30463,Google,mobile,android,0,199,0,PA,March,Fri
30481,Adwords,desktop,windows,1,299,0,PA,March,Fri
30524,Google,desktop,mac,0,199,0,NY,March,Thu
30553,Google,mobile,iOS,0,199,0,NY,March,Fri
31117,Facebook,desktop,windows,0,199,0,NY,March,Thu
31345,Google,desktop,windows,1,299,0,PA,March,Wed
31999,Bing,mobile,iOS,0,199,0,PA,March,Fri
32563,Unknown,mobile,iOS,1,299,0,NJ,March,Thu
32633,Facebook,desktop,windows,1,299,0,PA,March,Wed
32750,Adwords,mobile,iOS,0,199,0,NY,March,Fri
32966,Unknown,mobile,iOS,0,199,0,NJ,March,Fri
33001,Unknown,mobile,iOS,0,199,0,NY,March,Thu
33132,Facebook,mobile,iOS,1,299,0,NJ,March,Thu
33482,Google,mobile,iOS,1,299,0,NY,March,Wed
33799,Facebook,mobile,android,1,299,0,NY,March,Thu
34001,Facebook,desktop,mac,0,199,0,NY,March,Fri
34052,Google,mobile,iOS,1,299,0,NY,March,Fri
34061,Google,mobile,android,0,199,0,NJ,March,Wed
34067,Google,mobile,other,0,199,0,PA,March,Fri
34134,Google,desktop,windows,0,199,0,NY,March,Thu
34499,Adwords,mobile,android,0,199,0,PA,March,Fri
34629,Bing,desktop,windows,1,299,0,NJ,March,Wed
34765,Facebook,mobile,iOS,1,299,0,PA,March,Thu
34785,Unknown,mobile,iOS,0,199,0,PA,March,Fri
35310,Google,mobile,android,0,199,0,PA,March,Fri
35992,Adwords,mobile,android,0,199,0,PA,March,Fri
36000,Adwords,desktop,windows,1,299,0,NY,March,Fri
36153,Unknown,mobile,other,0,199,0,PA,March,Fri
36405,Adwords,mobile,other,0,199,0,PA,March,Fri
36614,Unknown,mobile,android,0,199,0,NJ,March,Fri
36731,Google,desktop,windows,0,199,0,NY,March,Thu
36837,Adwords,mobile,iOS,1,299,0,NY,March,Fri
37080,Facebook,mobile,iOS,0,199,0,NY,March,Fri
37340,Unknown,mobile,iOS,1,299,0,NJ,March,Thu
37345,Google,mobile,android,0,199,0,NY,March,Wed
37406,Facebook,mobile,iOS,0,199,0,NJ,March,Fri
37717,Facebook,mobile,other,1,299,0,NY,March,Fri
38032,Google,desktop,windows,0,199,0,NY,March,Thu
38080,Adwords,mobile,android,1,299,0,PA,March,Thu
38139,Facebook,mobile,android,1,299,0,PA,March,Fri
38361,Unknown,mobile,iOS,0,199,0,NJ,March,Fri
38364,Unknown,mobile,iOS,0,199,0,NY,March,Fri
38380,Facebook,desktop,windows,0,199,0,PA,March,Fri
38481,Other,mobile,iOS,1,299,0,PA,March,Fri
38541,Adwords,mobile,other,0,199,0,NJ,March,Fri
38742,Google,mobile,android,0,199,0,NY,March,Fri
38773,Unknown,desktop,mac,0,199,0,NY,March,Thu
38793,Unknown,mobile,iOS,1,299,0,NJ,March,Wed
38945,Adwords,mobile,iOS,0,199,0,NY,March,Wed
38961,Adwords,mobile,other,1,299,0,PA,March,Thu
39242,Unknown,mobile,android,0,199,0,NY,March,Fri
39297,Bing,mobile,iOS,1,299,0,NY,March,Thu
39432,Google,desktop,windows,0,199,0,NY,March,Fri
39546,Adwords,desktop,windows,1,299,0,NY,March,Thu
39971,Google,desktop,windows,0,199,0,NY,March,Fri
40409,Adwords,desktop,windows,0,199,0,PA,March,Wed
40422,Unknown,desktop,windows,1,299,0,NJ,March,Thu
40433,Facebook,desktop,windows,0,199,0,NY,March,Thu
40683,Facebook,mobile,iOS,0,199,0,PA,March,Wed
40860,Adwords,mobile,iOS,0,199,0,NY,March,Fri
40892,Google,mobile,android,0,199,0,NY,March,Wed
40939,Facebook,desktop,linux,0,199,0,NJ,March,Fri
41515,Adwords,mobile,android,1,299,0,NY,March,Wed
41745,Adwords,mobile,android,1,299,0,NY,March,Thu
42087,Facebook,desktop,mac,1,299,1,NY,March,Thu
42649,Adwords,mobile,iOS,0,199,0,PA,March,Wed
42676,Facebook,mobile,iOS,1,299,0,PA,March,Fri
42699,Adwords,desktop,windows,0,199,0,NY,March,Fri
42842,Google,desktop,mac,1,299,0,NY,March,Fri
42970,Bing,desktop,windows,0,199,0,NY,March,Thu
43327,Facebook,mobile,iOS,0,199,0,PA,March,Fri
43355,Facebook,desktop,windows,0,199,0,NJ,March,Fri
43543,Unknown,mobile,iOS,0,199,0,PA,March,Fri
43583,Facebook,mobile,android,0,199,0,NJ,March,Wed
43922,Adwords,mobile,iOS,1,299,0,NJ,March,Thu
43988,Google,mobile,android,1,299,0,NY,March,Fri
44001,Adwords,desktop,windows,0,199,0,PA,March,Thu
44122,Facebook,mobile,iOS,0,199,0,PA,March,Fri
44210,Adwords,mobile,iOS,1,299,0,NY,March,Fri
44350,Google,mobile,iOS,0,199,0,NY,March,Fri
44357,Adwords,desktop,windows,0,199,0,PA,March,Thu
44484,Adwords,desktop,windows,0,199,0,NY,March,Fri
45105,Unknown,desktop,windows,1,299,0,NJ,March,Fri
45169,Adwords,mobile,iOS,0,199,1,NY,March,Fri
45372,Adwords,desktop,windows,0,199,0,NY,March,Fri
45499,Adwords,desktop,windows,1,299,0,NJ,March,Wed
45686,Google,mobile,iOS,0,199,0,NJ,March,Fri
45909,Unknown,desktop,windows,1,299,0,PA,March,Fri
46059,Google,mobile,android,0,199,0,PA,March,Fri
46118,Google,mobile,android,0,199,0,NY,March,Fri
46323,Google,desktop,mac,1,299,0,PA,March,Fri
46441,Unknown,desktop,windows,0,199,0,NJ,March,Fri
47168,Facebook,mobile,iOS,0,199,0,PA,March,Thu
47306,Facebook,desktop,windows,0,199,0,PA,March,Thu
47631,Google,desktop,windows,0,199,0,PA,March,Thu
47659,Google,mobile,android,0,199,0,NY,March,Fri
48025,Facebook,mobile,iOS,0,199,0,NY,March,Fri
48034,Facebook,desktop,windows,0,199,0,NJ,March,Fri
48284,Unknown,mobile,android,1,299,0,PA,March,Fri
48353,Facebook,desktop,windows,1,299,0,NJ,March,Wed
48747,Bing,mobile,iOS,0,199,0,NY,March,Thu
48857,Facebook,mobile,android,1,299,1,PA,March,Thu
49359,Google,desktop,windows,0,199,0,NY,March,Fri
49393,Unknown,desktop,windows,1,299,0,PA,March,Fri
49486,Google,desktop,windows,1,299,0,NY,March,Wed
49496,Unknown,desktop,mac,1,299,0,PA,March,Thu
49895,Facebook,mobile,iOS,1,299,0,NY,March,Wed
50448,Adwords,mobile,android,1,299,0,PA,March,Fri
50528,Facebook,desktop,windows,0,199,0,NY,March,Fri
50560,Facebook,mobile,iOS,1,299,0,NJ,March,Thu
50631,Adwords,desktop,mac,0,199,0,NJ,March,Fri
50642,Bing,desktop,windows,1,299,0,NJ,March,Fri
52054,Bing,mobile,iOS,0,199,0,PA,March,Thu
52129,Other,mobile,iOS,0,199,0,PA,March,Fri
52260,Google,desktop,mac,1,299,0,NY,March,Fri
52292,Bing,mobile,iOS,0,199,0,NY,March,Thu
52331,Google,mobile,iOS,0,199,0,NJ,March,Thu
52384,Facebook,mobile,iOS,1,299,0,NY,March,Fri
52410,Facebook,desktop,windows,1,299,0,NJ,March,Fri
52608,Google,mobile,other,1,299,0,NY,March,Fri
52753,Facebook,desktop,windows,0,199,0,NY,March,Wed
53060,Google,desktop,windows,0,199,0,PA,March,Thu
53563,Google,mobile,android,1,299,0,NJ,March,Fri
53595,Google,mobile,iOS,0,199,0,PA,March,Fri
54018,Facebook,mobile,iOS,0,199,0,NY,March,Thu
54029,Facebook,desktop,windows,0,199,0,NY,March,Thu
54122,Adwords,desktop,windows,0,199,0,NY,March,Wed
54715,Adwords,desktop,windows,0,199,0,PA,March,Wed
55095,Google,desktop,linux,0,199,0,PA,March,Wed
55132,Bing,mobile,iOS,0,199,0,NY,March,Thu
55290,Facebook,mobile,iOS,0,199,0,NJ,March,Fri
55364,Unknown,mobile,other,1,299,0,NY,March,Wed
55405,Google,desktop,mac,0,199,0,NY,March,Wed
56017,Adwords,desktop,windows,0,199,0,NY,March,Fri
56270,Google,mobile,iOS,1,299,0,NY,March,Fri
56473,Facebook,mobile,android,1,299,0,NY,March,Fri
56581,Unknown,mobile,iOS,1,299,1,NJ,March,Wed
56612,Google,mobile,other,1,299,0,NY,March,Thu
56816,Facebook,desktop,windows,1,299,0,NY,March,Fri
56881,Adwords,desktop,windows,0,199,0,NJ,March,Fri
57064,Unknown,mobile,iOS,0,199,0,PA,March,Fri
57111,Other,desktop,windows,1,299,0,NY,March,Wed
57150,Adwords,desktop,windows,0,199,0,NY,March,Wed
57241,Facebook,mobile,iOS,1,299,0,PA,March,Fri
57256,Unknown,mobile,iOS,1,299,0,NY,March,Fri
57644,Other,mobile,android,0,199,0,PA,March,Fri
57698,Facebook,mobile,iOS,0,199,0,PA,March,Fri
58320,Unknown,desktop,windows,0,199,0,PA,March,Fri
58503,Google,desktop,windows,0,199,0,NY,March,Wed
58533,Unknown,desktop,mac,0,199,0,PA,March,Fri
58895,Facebook,desktop,mac,0,199,0,PA,March,Fri
59174,Unknown,mobile,android,0,199,0,PA,March,Fri
59241,Bing,mobile,iOS,0,199,0,NJ,March,Thu
59254,Bing,desktop,windows,0,199,0,NY,March,Fri
59281,Google,mobile,iOS,0,199,0,NY,March,Thu
59580,Adwords,desktop,windows,0,199,0,PA,March,Fri
59803,Unknown,desktop,windows,0,199,0,NJ,March,Fri
59832,Unknown,mobile,android,0,199,1,NY,March,Thu
59974,Facebook,mobile,android,1,299,0,PA,March,Thu
59985,Bing,mobile,iOS,0,199,0,NJ,March,Fri
60069,Facebook,desktop,windows,0,199,0,NY,March,Fri
60089,Google,mobile,other,0,199,0,PA,March,Fri
60191,Facebook,desktop,mac,1,299,0,NJ,March,Thu
60427,Google,mobile,iOS,0,199,0,PA,March,Fri
60968,Adwords,mobile,android,1,299,0,PA,March,Thu
61055,Google,desktop,windows,1,299,0,PA,March,Thu
61210,Unknown,mobile,iOS,1,299,0,NJ,March,Fri
61217,Google,desktop,windows,0,199,0,NY,March,Fri
61294,Google,mobile,android,0,199,0,PA,March,Wed
61429,Facebook,mobile,other,1,299,0,PA,March,Fri
61486,Unknown,desktop,windows,0,199,0,PA,March,Fri
61532,Google,mobile,iOS,0,199,0,NJ,March,Thu
61612,Google,mobile,iOS,0,199,0,PA,March,Thu
61795,Unknown,desktop,windows,0,199,0,NY,March,Thu
61855,Adwords,mobile,iOS,1,299,0,NY,March,Fri
61870,Adwords,desktop,windows,0,199,0,NY,March,Wed
61986,Adwords,mobile,iOS,0,199,0,PA,March,Thu
62243,Google,mobile,android,0,199,0,NY,March,Fri
62258,Google,desktop,windows,0,199,0,NY,March,Fri
62512,Facebook,desktop,windows,0,199,0,NY,March,Fri
62556,Facebook,mobile,android,1,299,0,NY,March,Thu
62636,Facebook,mobile,android,0,199,0,NY,March,Wed
62795,Adwords,desktop,windows,0,199,0,NY,March,Fri
63066,Facebook,mobile,android,0,199,0,PA,March,Thu
63348,Facebook,mobile,iOS,0,199,0,NY,March,Thu
63350,Adwords,mobile,iOS,0,199,0,NY,March,Fri
63486,Google,mobile,android,0,199,0,PA,March,Thu
63997,Adwords,desktop,windows,1,299,0,NJ,March,Thu
64047,Unknown,desktop,windows,0,199,0,NY,March,Wed
64193,Adwords,mobile,iOS,1,299,0,NJ,March,Fri
64196,Facebook,mobile,android,1,299,0,PA,March,Thu
64429,Facebook,desktop,windows,0,199,0,NY,March,Fri
64489,Unknown,mobile,iOS,0,199,0,PA,March,Fri
64534,Unknown,desktop,windows,0,199,0,NY,March,Wed
64548,Facebook,mobile,iOS,1,299,0,PA,March,Thu
64674,Google,mobile,iOS,0,199,0,NY,March,Thu
64908,Unknown,mobile,iOS,1,299,0,NY,March,Fri
64917,Facebook,desktop,windows,1,299,0,NY,March,Thu
64953,Facebook,mobile,android,0,199,0,PA,March,Fri
65051,Google,mobile,iOS,0,199,0,NY,March,Thu
65123,Other,desktop,windows,0,199,0,NY,March,Thu
65330,Google,mobile,iOS,0,199,0,NY,March,Thu
65643,Google,mobile,iOS,0,199,0,NY,March,Fri
66045,Facebook,mobile,android,0,199,0,NJ,March,Fri
66167,Other,mobile,iOS,0,199,1,NJ,March,Fri
66265,Adwords,mobile,iOS,0,199,0,PA,March,Thu
66587,Facebook,desktop,windows,1,299,0,NY,March,Fri
67007,Adwords,mobile,android,0,199,0,NY,March,Thu
67217,Facebook,mobile,other,1,299,0,PA,March,Thu
67403,Facebook,desktop,mac,0,199,0,NY,March,Wed
67410,Google,mobile,android,0,199,0,PA,March,Fri
67494,Facebook,mobile,iOS,0,199,0,NY,March,Fri
67556,Google,mobile,iOS,0,199,0,PA,March,Wed
67735,Other,mobile,iOS,0,199,0,PA,March,Fri
67854,Google,desktop,windows,0,199,0,NJ,March,Wed
68073,Other,mobile,android,0,199,0,NY,March,Wed
68355,Unknown,desktop,windows,1,299,0,PA,March,Wed
68537,Facebook,mobile,iOS,0,199,0,NJ,March,Thu
68713,Adwords,mobile,iOS,1,299,0,NJ,March,Fri
68752,Google,desktop,windows,0,199,0,PA,March,Fri
69012,Adwords,desktop,windows,0,199,0,PA,March,Fri
69038,Adwords,desktop,windows,1,299,0,NY,March,Fri
69320,Adwords,desktop,windows,1,299,0,NY,March,Fri
69401,Facebook,desktop,windows,0,199,0,NJ,March,Fri
70012,Facebook,mobile,iOS,0,199,0,NJ,March,Fri
70069,Google,mobile,android,0,199,0,NY,March,Thu
70100,Adwords,desktop,windows,0,199,0,NJ,March,Fri
70130,Adwords,mobile,iOS,0,199,1,PA,March,Fri
70176,Facebook,mobile,iOS,1,299,0,NY,March,Thu
70275,Facebook,mobile,iOS,0,199,0,NY,March,Wed
70387,Google,desktop,windows,1,299,0,NJ,March,Thu
70528,Adwords,desktop,windows,1,299,0,NJ,March,Thu
70592,Adwords,mobile,iOS,0,199,0,NY,March,Fri
70781,Adwords,mobile,android,0,199,0,PA,March,Fri
71073,Google,mobile,other,0,199,0,PA,March,Fri
71403,Facebook,mobile,iOS,0,199,0,NY,March,Fri
71696,Facebook,mobile,android,0,199,0,NY,March,Fri
71719,Facebook,mobile,iOS,0,199,0,NY,March,Wed
71765,Facebook,mobile,android,1,299,0,NY,March,Fri
71841,Unknown,mobile,iOS,0,199,0,PA,March,Thu
72211,Google,desktop,windows,0,199,0,PA,March,Fri
72594,Unknown,mobile,android,1,299,0,PA,March,Fri
72768,Google,mobile,iOS,0,199,0,NJ,March,Thu
72828,Google,desktop,mac,1,299,0,NY,March,Fri
72849,Google,mobile,android,0,199,0,NY,March,Fri
73043,Google,mobile,iOS,0,199,0,NJ,March,Fri
73212,Facebook,desktop,windows,0,199,0,NJ,March,Fri
73545,Adwords,desktop,linux,1,299,0,NY,March,Fri
74039,Facebook,mobile,iOS,0,199,0,NY,March,Fri
74425,Unknown,mobile,iOS,0,199,0,NY,March,Wed
74451,Google,desktop,windows,0,199,0,PA,March,Wed
74596,Adwords,desktop,mac,1,299,0,NY,March,Fri
74637,Facebook,mobile,iOS,1,299,0,NY,March,Fri
74715,Facebook,mobile,android,0,199,0,NJ,March,Thu
74776,Adwords,mobile,iOS,0,199,0,PA,March,Fri
75104,Adwords,desktop,windows,0,199,0,PA,March,Wed
75126,Other,desktop,windows,1,299,0,NY,March,Fri
75310,Google,mobile,android,0,199,0,NY,March,Wed
75339,Google,mobile,iOS,1,299,0,PA,March,Fri
75349,Bing,mobile,android,0,199,0,PA,March,Fri
75506,Facebook,mobile,android,1,299,0,NY,March,Wed
76129,Adwords,mobile,android,0,199,0,PA,March,Fri
76266,Unknown,mobile,iOS,0,199,0,NJ,March,Fri
76273,Other,mobile,iOS,0,199,0,PA,March,Fri
76366,Bing,desktop,mac,1,299,0,NJ,March,Wed
76428,Facebook,desktop,windows,0,199,0,NJ,March,Fri
76790,Unknown,mobile,iOS,1,299,0,NJ,March,Fri
76912,Facebook,mobile,iOS,1,299,0,NJ,March,Fri
77166,Unknown,mobile,other,1,299,0,PA,March,Fri
77322,Google,mobile,iOS,0,199,0,NJ,March,Fri
77366,Facebook,mobile,android,0,199,0,PA,March,Thu
77499,Google,desktop,mac,0,199,0,NY,March,Wed
78046,Google,mobile,android,0,199,0,NY,March,Thu
78213,Facebook,desktop,windows,1,299,0,NY,March,Fri
78214,Unknown,desktop,mac,0,199,0,PA,March,Fri
78430,Adwords,mobile,iOS,0,199,0,NY,March,Fri
78450,Facebook,mobile,iOS,1,299,0,NY,March,Thu
78518,Facebook,mobile,iOS,1,299,0,NY,March,Wed
78700,Facebook,mobile,iOS,1,299,0,NY,March,Fri
78951,Unknown,mobile,android,0,199,0,PA,March,Fri
79020,Adwords,mobile,other,0,199,0,NY,March,Fri
79036,Facebook,mobile,iOS,0,199,0,NY,March,Wed
79085,Google,mobile,android,0,199,0,PA,March,Thu
79133,Google,mobile,iOS,0,199,0,NY,March,Thu
79230,Adwords,desktop,windows,0,199,0,PA,March,Fri
79533,Google,desktop,windows,1,299,0,NY,March,Thu
80067,Other,mobile,iOS,1,299,0,NJ,March,Fri
80183,Adwords,desktop,windows,0,199,0,NY,March,Fri
80238,Google,desktop,windows,0,199,0,PA,March,Fri
80346,Adwords,desktop,windows,1,299,0,PA,March,Fri
80551,Adwords,mobile,android,1,299,0,NY,March,Fri
81080,Google,desktop,windows,0,199,0,NY,March,Fri
81089,Facebook,mobile,iOS,0,199,0,NY,March,Thu
81314,Facebook,mobile,iOS,0,199,0,NY,March,Fri
81408,Facebook,mobile,iOS,0,199,0,PA,March,Fri
81504,Unknown,mobile,android,0,199,0,NY,March,Thu
81802,Google,desktop,windows,0,199,0,PA,March,Fri
81983,Facebook,mobile,iOS,1,299,0,PA,March,Fri
82034,Google,desktop,mac,1,299,0,NY,March,Fri
82158,Google,mobile,iOS,1,299,0,NY,March,Thu
82204,Google,mobile,android,1,299,0,NY,March,Fri
82368,Facebook,desktop,windows,1,299,0,NY,March,Thu
82396,Unknown,mobile,other,0,199,0,NY,March,Fri
82501,Adwords,mobile,iOS,1,299,0,PA,March,Fri
82515,Unknown,desktop,windows,0,199,0,NJ,March,Wed
83050,Google,desktop,linux,1,299,0,PA,March,Wed
83258,Adwords,desktop,windows,0,199,0,NJ,March,Fri
83370,Adwords,desktop,windows,0,199,0,NY,March,Fri
83396,Unknown,mobile,iOS,0,199,0,NJ,March,Thu
83425,Facebook,mobile,iOS,1,299,0,NY,March,Fri
83495,Google,desktop,windows,1,299,0,PA,March,Fri
83582,Google,mobile,iOS,0,199,0,PA,March,Wed
83648,Adwords,mobile,android,0,199,0,NY,March,Wed
84283,Adwords,desktop,windows,0,199,0,PA,March,Thu
84285,Google,desktop,windows,0,199,0,NY,March,Fri
85019,Unknown,mobile,android,1,299,0,PA,March,Fri
85106,Unknown,mobile,android,0,199,0,NY,March,Thu
85208,Facebook,mobile,iOS,0,199,0,PA,March,Thu
85619,Unknown,mobile,android,1,299,0,NJ,March,Wed
86000,Google,desktop,windows,1,299,0,NY,March,Fri
86448,Facebook,mobile,iOS,0,199,0,PA,March,Wed
86788,Facebook,mobile,iOS,1,299,0,PA,March,Fri
87156,Adwords,mobile,android,1,299,0,NY,March,Wed
87344,Adwords,mobile,android,0,199,0,NJ,March,Wed
87771,Google,mobile,android,0,199,0,PA,March,Thu
87815,Google,desktop,windows,0,199,0,NJ,March,Fri
87931,Bing,mobile,iOS,0,199,0,NY,March,Fri
88306,Adwords,desktop,windows,0,199,0,NJ,March,Thu
89329,Google,mobile,android,0,199,0,PA,March,Fri
89619,Facebook,mobile,iOS,0,199,0,PA,March,Fri
89652,Google,mobile,iOS,0,199,0,PA,March,Fri
89854,Google,desktop,windows,0,199,0,NY,March,Thu
89909,Unknown,desktop,windows,0,199,0,NY,March,Thu
90074,Google,desktop,mac,1,299,0,NY,March,Wed
90513,Facebook,mobile,other,0,199,0,PA,March,Fri
90602,Google,mobile,iOS,0,199,0,PA,March,Thu
90653,Facebook,mobile,android,1,299,0,NY,March,Fri
90751,Google,desktop,windows,1,299,0,PA,March,Wed
90774,Google,mobile,android,0,199,0,NY,March,Fri
91068,Other,desktop,windows,0,199,0,NJ,March,Thu
91072,Unknown,mobile,iOS,0,199,0,NJ,March,Fri
91121,Adwords,desktop,windows,0,199,0,NY,March,Wed
91744,Facebook,mobile,android,1,299,0,PA,March,Thu
92234,Google,mobile,iOS,1,299,0,PA,March,Fri
92405,Facebook,mobile,iOS,1,299,0,NY,March,Fri
92477,Google,mobile,android,0,199,0,NJ,March,Wed
92658,Unknown,mobile,iOS,1,299,0,NJ,March,Fri
92750,Other,mobile,iOS,0,199,0,NJ,March,Thu
93122,Google,desktop,windows,1,299,0,NJ,March,Wed
